"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002758","BP","GO:0002758","innate immune response-activating signaling pathway","140/6139","342/18860",0.409356725146199,1.25761000753499,3.33984463199242,0.000623238863557859,0.00436198716703297,0.00265155875091476,"CD36/CAV1/FCN3/KCNJ8/INAVA/PIK3R1/SEC14L1/IRAK1/FYN/TSPAN6/PARP1/SMPDL3B/LGR4/SLC15A2/PAK1/CPT1A/CARD8/NFKBIA/HSPD1/NLRP1/SLC15A3/F2RL1/RFTN1/CYLD/BRCC3/CASP1/PHB1/ZDHHC18/LILRA2/PRKDC/BTK/ITCH/AURKB/IRAK3/NEK7/RAB11FIP2/TYROBP/HCK/FRK/OASL/DDX56/NAIP/TLR4/DDX39A/MARCHF5/HSP90B1/PJA2/TRAF3/PCBP2/AIM2/ZDHHC4/SLC19A1/KLRK1/KLRC4-KLRK1/ARRB2/TNFAIP3/ZC3HAV1/C1QBP/XIAP/RNF125/PRKD1/BANF1/KAT5/FCN1/NOP53/RTN4/RIPK2/ANKRD17/ZDHHC3/CLEC4E/OAS1/CLPB/NLRP3/PTPN6/MAP3K7/TLR7/PUM2/IRF7/TAX1BP1/MAP2K3/IRF1/OAS3/TRIM3/RNF34/PUM1/DPP8/KLRD1/NPLOC4/TREX1/TRIM56/PAK2/TARBP2/CASP4/RNF7/PLCG2/PYCARD/MAPKAPK2/CSNK1A1/ABHD17A/CUL5/DDX41/BECN1/CTSS/RNF115/SPSB3/HSPA1B/HSPA1A/MYD88/BCL10/MAPK14/TRIM31/HCFC2/MAPK11/LY96/LYN/RIOK3/GPS2/TLR5/S100A8/TRAF6/IRF3/RPS6KA3/RNF170/TKFC/TLR8/RANBP2/SQSTM1/STEEP1/OTUD4/TLR3/CLEC7A/IPO5/IRF4/LRCH4/NMI/MAP2K6/ATAT1/RNF39/OGT/SRC",140
"GO:0033233","BP","GO:0033233","regulation of protein sumoylation","16/6139","24/18860",0.666666666666667,2.04810772655699,3.56914936580516,0.000634132046912945,0.00442364403810356,0.00268903864477525,"PIAS1/CAPN3/GNL3/CDKN2A/PARK7/EGR1/PIAS3/HDAC4/ARNT/MUL1/HMG20B/UBA2/GNL3L/MAGEA2/MAGEA2B/HMG20A",16
"GO:0035303","BP","GO:0035303","regulation of dephosphorylation","16/6139","24/18860",0.666666666666667,2.04810772655699,3.56914936580516,0.000634132046912945,0.00442364403810356,0.00268903864477525,"BMP2/MTMR9/INPP5K/EPM2A/SMG7/SMG5/CDK5RAP3/MTMR3/IQGAP1/ADORA1/MTMR1/CHP1/SMG6/URI1/IGBP1/SRC",16
"GO:0036303","BP","GO:0036303","lymph vessel morphogenesis","16/6139","24/18860",0.666666666666667,2.04810772655699,3.56914936580516,0.000634132046912945,0.00442364403810356,0.00268903864477525,"SVEP1/TIE1/ACVRL1/FGF2/VASH1/PPP3CB/LGALS8/SOX18/FLT4/PKD1/PDPN/BMPR2/VEGFA/VEGFC/ACVR2B/PROX1",16
"GO:0071466","BP","GO:0071466","cellular response to xenobiotic stimulus","88/6139","202/18860",0.435643564356436,1.33836742527486,3.35876181943807,0.000649432859231488,0.00452542437685486,0.00275090873690362,"PPM1F/FMO2/BCHE/GAS6/PDE2A/ABCC3/ALDH2/CAD/CDH13/AOX1/SULT1A1/SLCO2B1/SULT1A2/FUT1/EDN1/NQO1/SULT1C4/BPHL/FBP1/SULT1A3/SULT1A4/CHEK2/PCNA/CEBPA/MCM7/GSTA4/MEF2C/AIM2/CYP3A7/CD69/CYP2B6/ABCB1/TFRC/KCNQ1/ABCA1/PDE4A/VKORC1/ANKRD1/PDE4B/CYP1A2/PPP1R12A/CES2/CYP3A5/RECQL5/UCHL1/ABCC9/PRKAA1/FMO1/NFE2L2/GSTO1/RORA/ACSL1/S100A12/RBM22/HNF4A/E2F1/HSF1/NAT1/SLCO1B3/TPMT/PRNP/IL1B/SLCO1A2/UGT2A1/UGT2A2/SMOX/CYP3A4/TP53/RORC/AADAC/CYP1B1/TLR3/KCNQ3/CYP2D6/CYP2D7/AKR1C1/HEMK2/UGT1A9/UGT1A10/UGT1A8/UGT1A6/UGT1A1/ACAA1/CYP2J2/CBR3/CYP26B1/EPHX1/GSTM2",88
"GO:0035967","BP","GO:0035967","cellular response to topologically incorrect protein","58/6139","124/18860",0.467741935483871,1.43697880814885,3.39141002934689,0.000655041393771527,0.00454036757338443,0.00275999238662732,"CAV1/WFS1/HSPB8/PIK3R1/AKT3/MANF/PPP1R15A/HSPA5/RXRA/ERO1A/HSPD1/PTPN1/SDF2L1/TMED2/EIF2S1/FUT1/TBL2/DNAJC10/DERL1/AGR2/OPTN/TMEM33/BAK1/UBR5/ATAD3A/ATF3/CUL3/BCL2L11/CDK5RAP3/XBP1/CREBZF/ATF6/VAPB/UBE2W/RNF7/DNAJB12/NFE2L2/PTPN2/PACRG/CUL5/TMBIM6/HSPA1A/HSF1/CREB3L1/YOD1/RARA/ATF6B/CREB3/MBTPS2/COPS5/BAX/DNAJB14/EDEM3/DERL2/EIF2AK3/CTH/TMBIM4/CCND1",58
"GO:0002822","BP","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","91/6139","210/18860",0.433333333333333,1.33127002226204,3.35351217058845,0.00065536887042434,0.00454036757338443,0.00275999238662732,"AGER/IL33/HLA-E/HLX/PRKCQ/MIR21/IL18R1/IL7R/SMAD7/TNFSF13/HSPD1/CD81/SLC11A1/FADD/CEACAM1/C4BPA/STAT5A/PPP3CB/EPHB2/NSD2/BTK/TNFRSF1B/STX7/PMS2/IL1RL1/PRKCZ/JAK2/CD46/NCKAP1L/CYRIB/CD4/MSH2/MEF2C/HLA-DRB1/CD69/BATF/CD55/PLA2G4A/TFRC/HLA-DRB3/TNFAIP3/DUSP22/RIPK2/FZD5/KMT5B/IL1R1/FCER1G/HLA-DRA/NLRP3/PTPN6/ARID5A/MAP3K7/CLCF1/C3/MR1/IL6/TNFSF4/BCL6/KLRD1/PAXIP1/CD1C/SASH3/ANXA1/PRKAA1/CCL19/CR2/PTPRC/HFE/KLHL22/RIF1/B2M/IL4R/ATAD5/STAT6/WAS/GATA3/IL1B/MAPK3/JUNB/TRAF6/TP53BP1/MALT1/C4BPB/LILRB4/HLA-C/FBXO38/CLEC7A/BRD2/CARD9/SHLD2/SUSD4",91
"GO:0097707","BP","GO:0097707","ferroptosis","13/6139","18/18860",0.722222222222222,2.21878337043673,3.5937411568642,0.000655370140624552,0.00454036757338443,0.00275999238662732,"KAT2B/TMEM164/NQO1/SLC39A7/ACLY/SLC7A11/SC5D/ADGRG1/DHCR7/NFE2L2/FTH1/SLC25A1/SQSTM1",13
"GO:0019370","BP","GO:0019370","leukotriene biosynthetic process","15/6139","22/18860",0.681818181818182,2.09465562943328,3.56877345245365,0.000657280405504859,0.00454036757338443,0.00275999238662732,"PLA2G1B/ALOX5/LTC4S/GGTLC1/PLA2G5/LTA4H/GGT1/GGT3P/GGTLC2/GGTLC3/GGT2P/ALOX5AP/PLA2G4A/CAMP/GGT5",15
"GO:0048025","BP","GO:0048025","negative regulation of mRNA splicing, via spliceosome","15/6139","22/18860",0.681818181818182,2.09465562943328,3.56877345245365,0.000657280405504859,0.00454036757338443,0.00275999238662732,"NPM1/SAP18/SRSF7/SRSF9/RNPS1/C1QBP/PTBP1/SRSF4/SRSF10/DYRK1A/ACIN1/RBMX/SRSF6/U2AF2/HNRNPK",15
"GO:0071731","BP","GO:0071731","response to nitric oxide","15/6139","22/18860",0.681818181818182,2.09465562943328,3.56877345245365,0.000657280405504859,0.00454036757338443,0.00275999238662732,"FOXO1/CCNA2/AQP1/PTPN1/CFLAR/HNRNPD/GUCY1B1/CRK/EGLN1/AIFM1/TXN/MMP3/SCN11A/CCL19/CDK2",15
"GO:0072574","BP","GO:0072574","hepatocyte proliferation","15/6139","22/18860",0.681818181818182,2.09465562943328,3.56877345245365,0.000657280405504859,0.00454036757338443,0.00275999238662732,"LIMS2/MDK/PTN/CEACAM1/CFLAR/TGFA/TNFAIP3/RTN4/XBP1/IL6/RPS6KA1/HPN/FGL1/PROX1/CEBPB",15
"GO:0072575","BP","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","15/6139","22/18860",0.681818181818182,2.09465562943328,3.56877345245365,0.000657280405504859,0.00454036757338443,0.00275999238662732,"LIMS2/MDK/PTN/CEACAM1/CFLAR/TGFA/TNFAIP3/RTN4/XBP1/IL6/RPS6KA1/HPN/FGL1/PROX1/CEBPB",15
"GO:0043524","BP","GO:0043524","negative regulation of neuron apoptotic process","80/6139","181/18860",0.441988950276243,1.35786147617038,3.36066285708396,0.000661365241768794,0.00456363512982172,0.0027741362367858,"WFS1/ANGPT1/MDK/PYCR1/PCDHGC3/PCDHGC5/PCDHGC4/CLU/FYN/SLC1A1/FGF2/TOX3/NES/NDNF/HYOU1/KIF14/MECP2/NTRK2/PINK1/SNCA/IL6ST/SIX1/BDNF/BTG2/RETREG1/CBLC/NR4A3/CX3CR1/PARK7/HIF1A/NONO/JAK2/STAMBP/NAIP/CD2AP/ADNP/AXL/GCLC/STXBP1/MSH2/MEF2C/CX3CL1/JUN/ADAM8/SEMA3E/FPR2/AARS1/FBXO7/PLXND1/ADORA2A/SET/ZPR1/GRN/PLA2G3/NR4A2/ERBB3/CLCF1/GCLM/RHOA/LCN2/TMBIM1/CRLF1/PTK2B/ROCK1/BCL2L1/GBA1/UCN/RAD21/BAX/SOD1/KDR/BCL2/PSEN1/MAP3K12/CEBPB/KRAS/TMBIM4/GRIK2/POU4F1/CCND1",80
"GO:0043171","BP","GO:0043171","peptide catabolic process","14/6139","20/18860",0.7,2.15051311288483,3.57613283396618,0.000666320274102036,0.00458788521703337,0.00278887734639805,"MME/NPEPPS/ACE/TRHDE/LTA4H/CTSH/NAALADL1/ENPEP/CPQ/IDE/NPEPPSP1/TPP1/ADAMTS13/ERAP1",14
"GO:0097284","BP","GO:0097284","hepatocyte apoptotic process","14/6139","20/18860",0.7,2.15051311288483,3.57613283396618,0.000666320274102036,0.00458788521703337,0.00278887734639805,"KRT8/CFLAR/KRT18/MTCH2/CASP6/GSN/ARF6/ADAR/BID/DNMT3A/ATF2/PRKAA1/BCL2L1/PPARA",14
"GO:0072528","BP","GO:0072528","pyrimidine-containing compound biosynthetic process","26/6139","46/18860",0.565217391304348,1.73643915947223,3.47394341566611,0.000677777707224425,0.00466173457593128,0.00283376879296514,"NME1/NME2/TYMS/DTYMK/CAD/CDK1/TK1/NME4/UCK2/SLC19A3/PRPS1/UMPS/TPK1/CTPS2/UCKL1/NME5/CTPS1/SLC4A7/DCK/SLC19A2/DCTD/SHMT1/CDA/UPP1/TK2/FZR1",26
"GO:0014910","BP","GO:0014910","regulation of smooth muscle cell migration","44/6139","89/18860",0.49438202247191,1.51882146014338,3.4081346971356,0.000679464240539796,0.00466829314778637,0.00283775560859067,"SLIT2/DOCK4/MDK/ADAMTS1/IGFBP3/MIR21/PDGFB/PLAU/ACE/PAK1/PTPN1/POSTN/DDR2/CCN4/NDRG4/NR4A3/LRP1/CRK/TLR4/PRKG1/NF1/MEF2C/PDGFRB/S100A11/ITGA2/FAT1/LPAR1/CORO1B/MAP3K7/PDGFA/XBP1/PPARD/NFE2L2/FGF9/AIF1/MDM2/SEMA6D/ABHD2/SSH1/IGFBP5/SORL1/BCL2/BMPR1A/CCL5",44
"GO:0046825","BP","GO:0046825","regulation of protein export from nucleus","22/6139","37/18860",0.594594594594595,1.82669067503731,3.49660843115664,0.000681062779662885,0.00467423366775099,0.00284136672368431,"GAS6/RAPGEF3/SFN/CDKN2A/CDK5/PARK7/FRAT1/SIRT7/XPO1/PRKD1/BARD1/PRKACA/RANGAP1/TXN/RBM22/CAMK1/TPR/MDM2/IL1B/SP100/EMD/ANP32B",22
"GO:0034332","BP","GO:0034332","adherens junction organization","32/6139","60/18860",0.533333333333333,1.63848618124559,3.44108755910124,0.000689250847807535,0.00471643509707195,0.00286702007041189,"CDH5/RAMP2/CDH19/FERMT2/INAVA/JAM3/CDH1/CDH3/TJP1/CDH13/EFNB2/ADD1/SMAD7/RDX/BMP6/DSP/DLG5/CDH6/SPECC1L/VCL/PIP5K1C/MTSS1/NUMB/HIPK1/VEGFA/PAK2/FLOT1/CDH15/ACTB/CDH17/FER/CDH2",32
"GO:0008286","BP","GO:0008286","insulin receptor signaling pathway","63/6139","137/18860",0.45985401459854,1.41274584058128,3.36823815316634,0.000689433360868894,0.00471643509707195,0.00286702007041189,"ZNF106/CAV2/PID1/TNS2/PIK3R1/SORBS1/AKT3/PDK4/SIK2/PRKCQ/FOXO1/PDE3B/PAK1/GPR21/PTPN1/INPP5K/KANK1/CUL7/GAB1/BAIAP2/PRKCB/PIK3C2A/PRKCZ/NDEL1/SMARCC1/MTCL2/RPS6KB1/APC/IDE/EIF4EBP2/SLC39A14/AP3S1/SHC1/TRIB3/LONP1/RARRES2/PIP4K2C/PIK3R3/RHOQ/MZB1/IRS2/PRKAA1/SOCS3/PTPN2/PTPRE/PIP4K2B/IL1B/IRS1/MAPK3/SNX5/NCL/PRKCD/SOCS1/GRB10/RPS6KB2/GSK3A/SORL1/PDK2/C2CD5/MAPK1/FER/OGT/PIK3R2",63
"GO:0055007","BP","GO:0055007","cardiac muscle cell differentiation","63/6139","137/18860",0.45985401459854,1.41274584058128,3.36823815316634,0.000689433360868894,0.00471643509707195,0.00286702007041189,"KCNJ8/GATA6/TBX3/MYH11/GREM1/MEIS1/MYH10/TTN/TBX5/MEF2A/AKAP13/CCNB1/NEBL/TSC1/FHL2/CDK1/EFNB2/PAK1/BMP2/CACYBP/EDN1/HEY2/KAT2A/YY1/NOX4/TOMM70/KDM6B/PRKG1/MEF2C/PDGFRB/ACTN2/SRF/CALR/ARRB2/HNRNPU/LMNA/RGS2/SIK1/PARP2/SLC9A1/VEGFA/PDGFRA/SGCD/PDLIM5/IFT20/DKK1/ZMPSTE24/PPARA/LARGE1/SORBS2/RARA/G6PD/SHOX2/NRG1/ACVR1/RXRB/GSK3A/FRS2/ATG5/PROX1/PITX2/BMPR1A/FHOD3",63
"GO:0051310","BP","GO:0051310","metaphase chromosome alignment","50/6139","104/18860",0.480769230769231,1.47700076434398,3.38854418655494,0.000693353919327774,0.00473150036355653,0.0028761779238517,"ZWINT/CCNB1/ECT2/CENPF/KNTC1/CDK1/NEK2/KAT2B/BIRC5/KIF14/KIF2C/SPAG5/CDCA8/CDT1/TEX14/TTK/KIF18A/RRS1/ZNF207/RACGAP1/NDC80/AURKB/SPDL1/KPNB1/CENPE/BUB3/SPC25/NUP62/APC/ZWILCH/KIFC1/DSN1/CUL3/HNRNPU/KAT5/CHMP3/EML4/SKA1/KIF22/CHMP1B/NUMA1/BECN1/RMDN1/NSL1/RAB11A/MAPRE1/CENPQ/VPS4B/MAD1L1/ZW10",50
"GO:1905954","BP","GO:1905954","positive regulation of lipid localization","50/6139","104/18860",0.480769230769231,1.47700076434398,3.38854418655494,0.000693353919327774,0.00473150036355653,0.0028761779238517,"CD36/SPP1/ABCA8/CAV1/ACACB/MIF/LPL/ABCA3/CES1/PTCH1/MSR1/RXRA/DAB2/EHD1/RETN/EDN1/ABCG1/PPARG/BMP6/PTGES/SREBF2/LRP1/LPCAT3/HILPDA/XRCC4/ATP8A1/PLA2G4A/ABCA1/ATP8A2/TRIAP1/LDLRAP1/ABCA12/PLIN3/PLA2G3/C3/DBI/CETP/TNFSF11/C1QTNF1/ACSL1/NR1H2/IKBKE/IL1B/GPS2/SCARB1/TMF1/ABCB4/ANXA2/NMB/NFKB1",50
"GO:0006839","BP","GO:0006839","mitochondrial transport","48/6139","99/18860",0.484848484848485,1.48953289204144,3.39249334094653,0.00069386423921523,0.00473150036355653,0.0028761779238517,"MTX2/SFXN1/CPT1A/PINK1/PMAIP1/PPIF/SLC25A13/MTCH2/BNIP3/VDAC1/TMEM14A/BAK1/GCLC/SLC25A20/NOL3/BCL2L11/SLC9A1/SLC25A40/BID/SLC25A4/ACAA2/ATF2/HSP90AA1/RTL10/SLC35F6/MPC2/HSPA1A/CPT1B/BCL2L1/ABCB8/HIP1R/SLC25A16/SFXN3/RHOT2/MPC1/TP53/MUL1/RHOT1/EYA2/GSK3A/BAX/BCL2/IER3/SIVA1/PSEN1/BNIP3L/STAT3/NPTX1",48
"GO:0042180","BP","GO:0042180","ketone metabolic process","101/6139","237/18860",0.426160337552743,1.30923342014086,3.3279998328084,0.000695737045418005,0.00473919705055324,0.00288085657534188,"EDNRB/ACADL/CAV1/FGFR4/ACACB/NME1/FMO2/PDK4/HSD17B6/TPI1/SRD5A1/CES1/KAT2B/STAT5B/FABP5/CPT1A/DAB2/LONP2/PGK1/BMP2/CEACAM1/PRMT3/EDN1/SNCA/PPARG/DKK3/NQO1/EIF6/BMP6/SULT1C4/GDF15/INSIG1/PDK1/LPGAT1/PARK7/MID1IP1/BCKDK/BMP5/SCNN1B/ELOVL5/BRCA1/TPK1/PRKG1/HSD17B10/TWIST1/CYP2B6/COQ9/EGR1/GGCX/VKORC1/NMT1/APOC1/TRIB3/AKR1A1/SOX9/PLA2G3/KMO/STARD7/ANGPTL4/PPARD/TREX1/NCOR2/TDO2/EDN2/IRS2/FMO1/CRYZL1/CD74/HSD17B1/NCOR1/DHRS4/NR1H2/ADCK2/PDP1/PPARA/COQ2/MLYCD/IL1B/WDTC1/IRS1/H6PD/CREB1/HAGH/COQ8A/PROX1/PDK2/AKR1C1/KDSR/AKR1B10/PDSS1/NDUFA9/CLCN2/ABCD1/UGT1A9/UGT1A10/UGT1A8/UGT1A6/UGT1A4/UGT1A1/CBR3/KYAT1",101
"GO:0060491","BP","GO:0060491","regulation of cell projection assembly","92/6139","213/18860",0.431924882629108,1.32694303410734,3.33353428080659,0.000698397441910737,0.00475162896545136,0.00288841367064649,"GPM6A/CAV1/SLIT2/PIK3R1/PODXL/ARHGAP44/PLCE1/CTTN/MAP4/IFT88/DAAM2/F2RL1/WASF2/CYLD/KANK1/SEPTIN7/EPHB2/HTT/ARAP1/RAPGEF2/PPP1R16B/PALM/ARHGAP24/EPS8L1/DYNC2LI1/PLXNB3/DZIP1/CDC42EP2/NDEL1/TWF1/SEPTIN9/FAM98A/PLEK2/EVL/APC/SRF/STK26/ARF4/STAU2/PLEKHM1/LIMA1/MPHOSPH9/ACTR3/LPAR1/TNIK/COBL/ARF6/DPYSL3/BIN3/IFT140/PFN2/ATMIN/RHOQ/ICAM1/HSP90AA1/ACTR2/GDI2/CCL19/IFT20/CDC42EP3/FSCN1/WRAP73/WAS/TACSTD2/KIT/RAB11A/CYFIP1/TTBK2/ENTR1/SYNE2/RAB5A/DEF8/PRKCD/DMTN/RALA/TBC1D30/AGRN/WASL/NCKAP1/TRPM2/CCDC88A/ATG5/ZMYND10/ARPC2/CDC42EP4/LIMK2/RHOG/RIPOR2/FER/MYO10/RAB17/SRC",92
"GO:0003197","BP","GO:0003197","endocardial cushion development","29/6139","53/18860",0.547169811320755,1.68099407745715,3.44880808587019,0.000700546333578085,0.00475162896545136,0.00288841367064649,"FOXF1/TBX2/TMEM100/ENG/TBX3/TGFBR2/ACVRL1/TBX5/NOTCH1/HEY1/DCHS1/BMP2/HEY2/BMP5/APLNR/JAG1/APC/TWIST1/CITED2/BMPR2/MSX2/SOX9/ERBB3/MSX1/NEDD4/DKK1/MDM2/ACVR1/BMPR1A",29
"GO:0048546","BP","GO:0048546","digestive tract morphogenesis","29/6139","53/18860",0.547169811320755,1.68099407745715,3.44880808587019,0.000700546333578085,0.00475162896545136,0.00288841367064649,"TCF21/FOXF1/HLX/SOX17/FGFR2/NOTCH1/ID2/NPR2/AGR2/HIF1A/OVOL2/STRA6/NIPBL/PDGFRA/ACVR2B/SFRP5/EPHB3/SOX11/SIX2/SHOX2/NCKAP1/WNT11/SMAD3/PITX2/AHI1/BCL2/BBS7/WNT5A/EGFR",29
"GO:0140467","BP","GO:0140467","integrated stress response signaling","29/6139","53/18860",0.547169811320755,1.68099407745715,3.44880808587019,0.000700546333578085,0.00475162896545136,0.00288841367064649,"EIF2AK1/AKT3/PPP1R15A/HSPA5/PTPN1/TMED2/CEBPD/EIF2S1/NFE2L3/AGR2/CEBPA/TMEM33/ATAD3A/JUN/BATF/FOS/CREBZF/MAF/KCMF1/NFE2L2/PTPN2/GCN1/DELE1/JUNB/CREB3/ARIH1/EIF2AK3/CEBPB/CEBPG",29
"GO:0022617","BP","GO:0022617","extracellular matrix disassembly","37/6139","72/18860",0.513888888888889,1.57874970588768,3.41793875465684,0.000701374752435522,0.00475218701942749,0.00288875289972884,"FGFR4/ENG/RECK/FAP/MMP12/TIMP3/MMP11/MMP1/MMP9/MMP19/DDR1/TPSAB1/DDR2/CLASP2/LRP1/MMP14/PDPN/MMP13/LAMC1/ADAM8/ADAM15/MMP7/IL6/CTSV/MMP3/MMP10/CTSS/PRSS2/MMP15/FSCN1/DPP4/CST3/HPN/CTSK/LCP1/FLOT1/STAT3",37
"GO:0008064","BP","GO:0008064","regulation of actin polymerization or depolymerization","68/6139","150/18860",0.453333333333333,1.39271325405875,3.35453104410186,0.000705455020967052,0.00476968474367214,0.00289938939224139,"SLIT2/SEMA5A/SPTBN1/KANK3/KANK2/SPTAN1/LMOD1/CYRIA/CTTN/ADD1/DAAM2/WASHC2C/TMOD1/F2RL1/RDX/CXCL12/KANK1/SPTBN2/BAIAP2/FCHSD2/HCK/TRIOBP/NCKAP1L/CDC42EP2/TWF1/SPECC1L/CYRIB/GSN/DSTN/HAX1/ARFGEF1/EVL/MLST8/CSF3/ACTN2/LIMA1/ARF6/ELN/SSH3/SWAP70/PFN2/TMSB4X/CARMIL1/SPTB/PYCARD/ADD3/PTK2B/HCLS1/ARPC5L/CDC42EP3/CAPZA1/DLG1/WAS/CYFIP2/CYFIP1/CAPZB/ARPC3/HIP1R/PRKCD/DMTN/SSH1/NCKAP1/MKKS/ARPC2/CDC42EP4/CAPZA2/FER/PIK3R2",68
"GO:0046328","BP","GO:0046328","regulation of JNK cascade","68/6139","150/18860",0.453333333333333,1.39271325405875,3.35453104410186,0.000705455020967052,0.00476968474367214,0.00289938939224139,"AGER/TNXB/PAFAH1B1/TRAF4/PER1/RASSF2/MINK1/PTPN1/DUSP3/F2RL1/CYLD/GADD45B/RNF13/SIRPA/PINK1/EDN1/MECOM/FLT4/ITCH/CRK/SDCBP/NAIP/TLR4/PJA2/ZMYND11/MAP3K11/TAOK3/SEMA3A/CCN2/DUSP22/MEN1/XIAP/TNIK/DUSP10/RGS2/RIPK2/DNAJA1/MYOC/MDFI/MAP4K4/PYCARD/TNFSF11/CCL19/ZNF675/PRMT1/GADD45A/PTK2B/MYD88/NCOR1/AXIN1/DKK1/HIPK3/IL1B/GPS2/MAPKBP1/TRAF6/DVL2/COPS5/CBS/LOC102724560/TLR3/CD27/DVL3/CARD9/WNT5A/TAOK2/WNT7B/GRIK2",68
"GO:0051146","BP","GO:0051146","striated muscle cell differentiation","132/6139","321/18860",0.411214953271028,1.26331878460524,3.30551191138773,0.000707512095029066,0.00477852018371168,0.00290476026736273,"CAV2/KCNJ8/GATA6/TBX3/MYH11/GREM1/MEIS1/LMOD1/MYH10/CAPN3/TTN/TBX5/MEF2A/NOTCH1/AKAP13/CCNB1/NEBL/TSC1/FHL2/EHD2/RCAN1/MYL9/CDK1/EFNB2/CSRP1/ADGRB3/PAK1/EHD1/CD81/BMP2/TMOD1/CACYBP/EDN1/PPP3CB/KRT19/CEACAM5/PPIF/EZH2/CFLAR/SDC1/SIX1/HEY2/BDNF/GDF15/KAT2A/YY1/SMYD3/CASP3/NOX4/MMP14/ADAM12/MYOM2/TOMM70/KDM6B/LDB3/NACA/DOCK2/PRKG1/MEF2C/TNNT1/PDGFRB/ACTN2/SRF/CALR/ARRB2/PIEZO1/BCL9/HNRNPU/HDAC4/PRKD1/LMNA/ANKRD1/BIN3/RGS2/SIK1/PARP2/SLC9A1/XBP1/VEGFA/CXCL10/MSX1/TNFSF14/ATP11A/BNIP2/PDGFRA/DMPK/SGCD/BHLHE41/HOPX/PDLIM5/ACTG1/IFT20/DKK1/ZMPSTE24/MAPK14/IL4R/PPARA/HDAC5/RBM38/CD9/CXCL9/CD53/LARGE1/NEO1/SPAG9/SORBS2/MYOZ1/RARA/G6PD/FLOT1/CCN3/SHOX2/NRG1/ACVR1/IGFBP5/RXRB/GSK3A/FRS2/ATG5/DYRK1B/POPDC2/PROX1/PITX2/BCL2/BMPR1A/KRAS/SPG11/FHOD3/RIPOR2/CASP7/CYP26B1/CDH2",132
"GO:0038127","BP","GO:0038127","ERBB signaling pathway","66/6139","145/18860",0.455172413793103,1.39836320640787,3.34515176081491,0.000733667546472448,0.00494992436809642,0.00300895320687518,"MVB12B/HBEGF/EFEMP1/PLCE1/CDH13/GPER1/MIR21/PLAU/GPRC5A/MMP9/DUSP3/CEACAM1/GAB1/NPR2/SHC3/CBLC/PIK3C2A/AGR2/ERBB2/ERBB4/CNOT9/NUP62/PTK6/TGFA/GRB7/ARF4/ITGA1/EGF/PTPN18/SHC1/RTN4/MYOC/SOX9/ERBB3/RALB/RHBDF2/SPRY2/ZGPAT/RAB7A/SPG21/PLAUR/HIP1/PTPN2/EREG/CUL5/PTK2B/RNF115/AGT/IQGAP1/PTPN3/ANTXR1/REPS2/MAP2K2/HIP1R/MAPK3/SNX5/ADAM17/IFI6/RALA/NRG1/CCDC88A/PSEN1/EGFR/MAPK1/FER/SRC",66
"GO:1903169","BP","GO:1903169","regulation of calcium ion transmembrane transport","71/6139","158/18860",0.449367088607595,1.38052830935645,3.33671419852856,0.000738971643467914,0.00498043428280121,0.00302749953180171,"CAV1/CAPN3/PLA2G1B/CALM1/CALM2/FYN/ATP1A2/GPER1/KCNN4/MIR21/RYR2/SRI/SNCA/PPP3CB/ANK2/HTT/DMD/PPP3CC/CASQ2/FKBP1B/P2RY6/APLNR/VDAC1/CD4/BAK1/RGS9/THY1/CX3CL1/CEMIP/ATP1B1/CHD7/PLN/REM1/PRKD1/CLIC2/ASPH/CD19/PRKACA/TRPC1/PTPN6/PDE4B/SUMO1/GNB5/CXCL10/LIME1/P2RX1/PDE4D/TSPAN13/GSTO1/TMBIM6/PTK2B/MS4A1/CXCL9/PRNP/LYN/CACNB2/G6PD/PML/HRC/JPH2/ATG5/BAX/TMEM38B/BCL2/DRD1/MCUB/AFG3L2/PPP3R1/NOS1AP/FKBP1A/GSTM2",71
